id,car_2010,truc_2010,car_2011,truc_2011,car_2012,truc_2012,car_2013,truc_2013,car_2014,truc_2014,car_2015,truc_2015,car_2016,truc_2016,car_2017,truc_2017,car_2018,truc_2018,car_2019,truc_2019,car_2020,truc_2020,car_2021,truc_2021,car_2022,truc_2022,car_2023,truc_2023,datum_exportu,ObjectId,GlobalID,traffic_volume,length_km,accident_count,accident_severity,accidents_per_km,severity_per_km,danger_index
543,6,16,7,15,8,12,8,12,9,11,9,11,9,11,9,11,9,11,9,11,10,11,12,16,12,16,12,16,"Wed, 26 Feb 2025 00:00:00 GMT",425,6aaebb67-fd01-4cca-858e-742192d25a0b,28.0,0.6858230523942673,68.0,69.26902985074626,99.15093953550576,101.00131456491891,9882.711796958798
221,4,5,2,5,2,5,2,5,2,5,2,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,"Wed, 26 Feb 2025 00:00:00 GMT",63,153f5f93-f04c-423b-9e43-e8bad64efe6f,8.0,0.9360504602089316,106.0,25.90466417910448,113.24175833035777,27.674431326407785,9477.544974797187
580,8,12,8,13,8,13,8,13,8,14,8,14,8,14,9,13,10,14,10,14,10,14,10,14,10,13,10,13,"Wed, 26 Feb 2025 00:00:00 GMT",410,a7c3d185-9a46-4df9-898e-77edeb3620d4,23.0,0.19834103723725083,36.0,15.72108208955224,181.50555478308635,79.26288129040616,9441.677342514135
407,3,9,3,9,4,9,4,9,4,9,4,9,4,9,4,9,4,9,4,9,4,9,4,9,4,12,4,12,"Wed, 26 Feb 2025 00:00:00 GMT",235,1761c0ea-41f6-4c01-9ef8-247d3f2e2a2f,16.0,1.3040510306714912,78.0,70.65354477611938,59.813610177383694,54.18004596011703,9277.405130157025
550,6,11,6,11,6,11,7,12,7,12,9,10,10,10,9,12,9,12,9,15,9,15,9,15,9,15,9,10,"Wed, 26 Feb 2025 00:00:00 GMT",469,62bc9470-a088-4779-b879-ad3a35f4fd50,19.0,1.4316075027343276,151.0,92.01473880597015,105.47583727494758,64.27371931917425,9268.020089282516
476,5,14,5,14,5,14,5,14,5,14,7,20,7,20,7,20,7,20,10,12,11,12,11,13,11,13,12,16,"Wed, 26 Feb 2025 00:00:00 GMT",330,1af6424c-1b97-4172-8f61-ae880aaa593e,28.0,0.6656048641096584,53.0,62.63973880597015,79.62682194472103,94.10949676541163,9208.365632623447
156,26,11,27,11,30,11,32,11,33,10,35,10,35,10,35,10,34,10,34,10,33,10,32,10,32,10,32,10,"Wed, 26 Feb 2025 00:00:00 GMT",48,721fa08f-a589-41ff-bd42-40e47ed48db1,42.0,1.327966540765051,270.0,186.22369402985072,203.318375660618,140.23221844321915,9147.568065441563
544,8,18,9,17,10,15,10,15,11,20,12,20,12,20,12,20,12,19,12,19,12,19,14,19,14,19,15,19,"Wed, 26 Feb 2025 00:00:00 GMT",449,39918f01-47cc-4ffd-aebf-874f3c523211,34.0,1.1921782988442005,108.0,133.28703358208955,90.59047636138355,111.8012580092335,9008.965190107454
508,0,0,0,0,0,0,0,0,0,0,6,16,6,16,6,17,6,17,6,19,5,18,5,18,6,18,6,18,"Wed, 26 Feb 2025 00:00:00 GMT",363,c9c95048-2791-4991-b2cd-53ba656add24,24.0,1.2747080773371247,50.0,100.04477611940298,39.22466711315614,78.48446079387628,8959.413332634278
551,13,13,13,13,13,13,12,12,13,12,13,12,13,11,14,15,14,15,14,15,13,16,13,16,12,20,12,20,"Wed, 26 Feb 2025 00:00:00 GMT",415,962e6622-6897-4c1e-975f-03839bb3ec71,32.0,1.759041307900789,220.0,183.71828358208953,125.06812603653088,104.44227930118134,8941.975967566896
195,8,8,7,9,7,9,6,7,6,7,8,8,8,8,8,8,9,9,8,9,7,9,9,15,8,12,10,10,"Wed, 26 Feb 2025 00:00:00 GMT",501,8676213c-5c78-473c-b383-bbadbfa1356b,20.0,1.0605153876691382,45.0,69.07294776119403,42.43219902627117,65.13149037187148,8922.121968749518
55,39,8,39,8,39,8,40,8,41,10,44,10,45,10,46,11,48,15,48,15,47,15,48,14,49,14,49,14,"Wed, 26 Feb 2025 00:00:00 GMT",195,39bcd12d-eb0d-40cf-a52f-87f96bc86ffc,63.0,0.2830054799377909,69.0,56.199813432835825,243.811533314363,198.58206789914257,8635.880317423029
361,5,10,5,10,6,11,6,11,6,11,6,11,6,11,6,11,7,10,7,10,6,10,6,10,6,10,6,10,"Wed, 26 Feb 2025 00:00:00 GMT",6,ae46050f-d484-4297-9acc-66a9d2fa580c,16.0,0.9965040759622401,77.0,49.39664179104478,77.270130506639,49.56993451667179,8488.002485731471
513,23,15,24,15,23,15,23,15,23,15,22,18,22,18,22,18,22,18,22,18,22,23,22,23,22,20,24,20,"Wed, 26 Feb 2025 00:00:00 GMT",428,ee008fef-0139-4d10-a26c-4b432bf2e7f4,44.0,0.6920367756115787,123.0,94.05130597014924,177.73621913560925,135.90506933252584,8462.33308421705
362,6,8,6,8,7,11,7,11,7,11,7,11,7,11,8,10,8,10,8,10,8,12,8,12,8,12,8,12,"Wed, 26 Feb 2025 00:00:00 GMT",196,9837fe32-e010-4bef-a5c7-dcfea9f3bf9b,20.0,0.8922650706337603,67.0,54.492350746268656,75.08979361078326,61.07193090901081,8366.017932741206
283,2,12,2,12,2,12,2,12,2,12,2,12,2,12,2,12,2,12,2,12,2,12,2,12,2,12,2,12,"Wed, 26 Feb 2025 00:00:00 GMT",553,7b67184d-146a-4d69-b418-bc4d690fafc9,14.0,0.49351040559514564,17.0,21.07910447761194,34.44709535455278,42.71258364287523,8358.626935983411
469,4,10,4,10,4,10,4,10,4,10,4,10,4,10,4,10,4,10,5,14,6,14,6,13,6,13,6,13,"Wed, 26 Feb 2025 00:00:00 GMT",322,9ad76e0e-ede0-41b1-9653-369d3466d579,19.0,1.360144986337895,86.0,78.78798507462687,63.22855347322171,57.926166596958595,8352.727699633539
386,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,2,4,2,4,2,4,3,7,3,7,"Wed, 26 Feb 2025 00:00:00 GMT",273,56e99b5a-a074-49ad-b712-b49c585773f2,10.0,0.56780230078224,67.0,17.257835820895522,117.99881738361503,30.394092798003893,8327.148711781889
512,34,9,33,9,31,10,31,10,31,10,31,10,30,10,30,12,30,12,30,12,29,16,29,16,28,15,31,14,"Wed, 26 Feb 2025 00:00:00 GMT",429,6281dff0-a3c7-4995-b130-5b07cb13d37d,45.0,0.4501007153975152,84.0,61.31104477611941,186.6248977760761,136.21627933199653,8293.228574246365
500,2,7,2,7,2,7,2,8,2,8,2,8,2,8,2,8,3,8,5,24,5,24,5,24,6,30,6,30,"Wed, 26 Feb 2025 00:00:00 GMT",359,3a43cc23-528b-4c0e-9983-e2a4d31772a6,36.0,1.072381985658417,85.0,114.20307835820896,79.2628010697252,106.49477507596418,8104.625196039892
277,11,11,11,11,11,11,11,11,11,11,12,11,14,8,15,8,15,8,15,8,16,9,16,9,17,12,17,11,"Wed, 26 Feb 2025 00:00:00 GMT",566,1805aa47-6b09-4b0a-94e5-8b5ce3ac6c54,28.0,1.691880846529462,89.0,139.4723880597015,52.60417728740461,82.43629469876664,8066.173649585778
385,8,7,8,7,8,7,7,6,7,6,7,6,7,6,7,10,7,10,7,10,7,10,7,10,7,10,7,12,"Wed, 26 Feb 2025 00:00:00 GMT",246,010b2c13-aa06-41bb-a51f-a052662e7b8e,19.0,0.2519619327301893,36.0,13.977798507462685,142.87872620246253,55.47583460724862,7999.399366582354
380,33,9,33,9,33,9,42,10,43,10,46,10,46,10,47,10,48,12,48,12,48,12,49,12,49,12,49,12,"Wed, 26 Feb 2025 00:00:00 GMT",260,58527c2a-61f8-415a-abc3-5ccc1ed37154,61.0,0.38906316013917347,79.0,68.48264925373134,203.05186430845976,176.01936207281645,7905.652911422252
540,1,7,1,7,1,7,1,7,1,7,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,"Wed, 26 Feb 2025 00:00:00 GMT",372,ac47f90d-3bc4-4e4d-b8f9-c0cddab55a0a,10.0,0.3134194412324673,47.0,8.947201492537314,149.95878945856293,28.54705329495198,7821.110491767666
261,7,8,8,9,8,9,7,8,8,8,10,9,10,9,10,9,10,5,10,5,10,5,10,5,11,8,12,9,"Wed, 26 Feb 2025 00:00:00 GMT",3,925c806a-6144-4d59-9874-001b66a31bf9,21.0,1.1433347963181038,91.0,68.18861940298508,79.59173489081982,59.64011558344397,7780.836997187733
203,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,"Wed, 26 Feb 2025 00:00:00 GMT",541,7647b7c0-d5de-492e-9de8-9bd6e7583a66,12.0,1.7234975901503187,40.0,58.718283582089555,23.20861962824753,34.06925772200721,7778.369342924019
259,29,10,29,10,30,10,30,10,31,7,31,7,31,7,32,8,33,9,33,9,33,10,34,10,34,10,34,10,"Wed, 26 Feb 2025 00:00:00 GMT",52,eed728d7-f4c0-4ca5-8737-1c037b833536,44.0,0.7287598878438898,101.0,90.83078358208955,138.59160154769052,124.63746303439073,7760.738669638276
192,28,11,29,12,30,11,30,11,31,11,32,10,33,10,33,10,34,10,34,10,34,10,35,10,35,10,35,10,"Wed, 26 Feb 2025 00:00:00 GMT",507,c087d5b2-fcb4-42bf-b652-9f771b0b8585,45.0,0.613638181473974,117.0,77.7472014925373,190.66610183701923,126.69876784033649,7713.775819807397
480,9,16,9,16,9,16,9,16,9,16,18,10,18,10,18,10,18,10,16,10,16,10,16,10,16,10,16,10,"Wed, 26 Feb 2025 00:00:00 GMT",214,24331eb9-099f-4c14-9c6d-80a71eca1f3e,26.0,0.2158378942614277,35.0,15.70839552238806,162.15873547027482,72.77867297649642,7668.98556127465
243,0,0,0,0,0,0,44,11,46,11,50,9,52,9,51,9,55,10,56,11,55,11,56,10,56,10,56,10,"Wed, 26 Feb 2025 00:00:00 GMT",33,0097a489-2239-4126-b64f-6f1b4a374749,66.0,0.7743544982446515,363.0,142.25708955223882,468.77754416467906,183.71054843061526,7626.008652163357
467,6,12,6,12,6,12,6,12,6,12,8,15,9,15,10,17,10,15,10,15,10,15,11,14,11,14,11,14,"Wed, 26 Feb 2025 00:00:00 GMT",328,df1cdbec-ef9e-4495-9e5e-32c483f04f34,25.0,1.0441257366791714,56.0,72.34272388059702,53.63338727585366,69.28545225853941,7592.926274908429
446,33,10,34,11,38,10,38,10,42,8,42,8,42,8,42,8,43,9,42,10,47,10,48,10,52,11,51,11,"Wed, 26 Feb 2025 00:00:00 GMT",340,815a13f1-9d06-404f-ab84-72d483bd04b6,62.0,1.5895753112098672,205.0,269.3339552238806,128.96526421511237,169.43768145145856,7487.303643458177
58,34,10,34,10,34,10,35,10,36,12,37,11,37,11,38,11,40,14,40,14,40,14,41,14,42,14,42,14,"Wed, 26 Feb 2025 00:00:00 GMT",194,52a9c7d0-584c-49bd-9e47-338c45f86936,56.0,0.9085668624889052,178.0,136.7985074626866,195.9129342582353,150.56515168068557,7366.201158546261
547,51,10,50,10,50,10,52,10,52,10,54,10,55,10,57,11,57,11,57,11,55,11,55,11,59,10,59,10,"Wed, 26 Feb 2025 00:00:00 GMT",470,9fa3fc88-0d33-42b2-8e47-cb74ab1d328b,69.0,0.4099407183253031,146.0,75.25746268656717,356.14905637195966,183.58133096417026,7289.312327344462
463,6,11,6,11,6,11,6,11,6,11,7,14,7,14,7,15,7,11,7,11,7,11,8,11,8,11,9,10,"Wed, 26 Feb 2025 00:00:00 GMT",319,74fda6c7-704d-4594-b546-1860e97145b5,19.0,1.7612755530773225,80.0,88.46735074626866,45.42162630953629,50.229136827396154,7242.845973669236
295,2,7,2,8,2,8,2,8,2,8,3,9,3,9,4,9,4,9,4,10,4,10,4,7,4,7,4,10,"Wed, 26 Feb 2025 00:00:00 GMT",572,ea66dc3f-f783-4c2b-963b-621a149f6fe6,14.0,7.453258210992682,283.0,271.11220149253734,37.96997125131237,36.37499115389275,7118.393572190363
451,12,8,12,8,13,9,13,9,13,9,13,9,12,9,13,10,13,10,13,10,13,10,13,10,13,10,14,10,"Wed, 26 Feb 2025 00:00:00 GMT",318,bd09175f-2eba-447e-9ca8-b891211e6678,24.0,1.177551621141014,66.0,73.21716417910447,56.04849826969613,62.17745605764538,7097.883111603353
532,24,15,25,15,22,15,22,15,21,15,22,17,22,17,23,17,23,17,23,17,23,17,23,17,22,17,23,17,"Wed, 26 Feb 2025 00:00:00 GMT",386,a2f20c02-dcac-4c4c-819e-aace77b90ca6,40.0,1.527403736169589,163.0,158.0179104477612,106.71703632778201,103.45523367910391,7085.974909527665
561,11,14,10,16,10,16,10,16,11,17,10,16,10,16,14,15,14,15,14,18,14,18,17,13,16,13,15,17,"Wed, 26 Feb 2025 00:00:00 GMT",405,b0271c9a-53bb-493c-b74a-fe18e797d135,32.0,2.6315842158284615,97.0,212.70205223880598,36.85992620588164,80.82661803465949,6920.087160501669
279,2,12,2,12,2,12,2,12,2,12,3,10,3,10,3,10,4,10,4,10,5,10,5,10,5,10,6,10,"Wed, 26 Feb 2025 00:00:00 GMT",556,8bfedbf6-4a5e-4815-9929-3720febd0982,16.0,1.2050454806919675,81.0,48.09776119402985,67.21738000584655,39.91364804456252,6834.528774753857
479,27,10,29,11,29,11,31,11,33,10,33,10,33,10,33,10,33,10,31,11,34,11,37,10,40,11,39,11,"Wed, 26 Feb 2025 00:00:00 GMT",342,e48ab82f-342b-46bf-8b70-8c1ad5302f18,50.0,1.5809452469182277,133.0,196.94160447761197,84.1268856459513,124.57205893848297,6825.866243204547
488,13,15,14,17,14,17,13,15,13,15,15,17,15,17,15,16,15,16,13,18,13,18,14,17,15,16,11,14,"Wed, 26 Feb 2025 00:00:00 GMT",356,69d16bd3-f9ea-4ce1-ac5e-901ca7f165fa,25.0,1.65379582259227,91.0,102.45914179104477,55.02493037947122,61.95392465706164,6789.471195294427
511,9,9,8,9,8,9,8,9,8,9,8,9,8,9,8,12,8,12,8,12,28,14,28,14,27,15,30,14,"Wed, 26 Feb 2025 00:00:00 GMT",435,6fc3bd90-bf07-49c4-b104-0483d213edf0,44.0,0.5226505071629883,136.0,56.80298507462686,260.21212671967896,108.68254081099145,6767.281495080414
209,8,9,8,9,8,9,8,9,8,9,8,9,9,8,9,8,9,8,10,8,10,8,10,8,10,8,12,10,"Wed, 26 Feb 2025 00:00:00 GMT",539,96658bd8-35bc-47c5-be12-445e819adcaf,22.0,0.8880561316039141,79.0,47.51067164179104,88.95834079465052,53.49962682649602,6662.469094208719
470,4,9,4,9,4,9,4,9,4,9,4,9,4,9,4,9,4,9,4,12,4,12,2,12,4,12,4,12,"Wed, 26 Feb 2025 00:00:00 GMT",325,56b59159-d345-4967-b3e6-c613e4ffc501,16.0,1.6203146990492678,88.0,62.44962686567165,54.310437380858595,38.54166533347778,6599.600228335236
404,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,10,10,10,10,"Wed, 26 Feb 2025 00:00:00 GMT",239,38fbea64-d0c9-4154-a132-0bb9e53e5818,20.0,0.5802224667570274,50.0,27.101212686567166,86.17384342157486,46.70831317174074,6398.399064622019
284,2,10,2,10,2,10,2,10,2,10,2,10,2,10,1,12,1,12,1,10,2,10,1,14,1,14,1,16,"Wed, 26 Feb 2025 00:00:00 GMT",555,49d88c3f-2424-4e5c-8004-ed81d2e33e36,17.0,2.030567731409638,37.0,79.98544776119404,18.221504965172606,39.39068198708517,6348.216275114452
410,2,15,2,15,2,15,2,15,2,15,2,15,2,15,3,12,3,12,3,12,3,12,3,12,3,12,3,12,"Wed, 26 Feb 2025 00:00:00 GMT",233,6435fd56-4922-484c-8bc6-ba9d8eacb350,15.0,2.96710229847321,107.0,100.49225746268655,36.06212028990685,33.868821278726095,6186.086078306136
286,1,12,1,12,1,12,1,12,1,12,1,12,1,12,1,12,1,12,1,12,1,12,1,12,1,12,1,12,"Wed, 26 Feb 2025 00:00:00 GMT",551,554209e8-0463-4f49-af93-11f5d85107d6,13.0,0.493990637792041,18.0,14.41679104477612,36.437937529450906,29.184340636927754,6150.545971955269
541,4,17,4,17,4,17,4,17,4,17,4,17,4,17,5,17,5,17,5,17,5,17,5,17,5,17,6,17,"Wed, 26 Feb 2025 00:00:00 GMT",385,f0e132a9-9b3d-4cf8-b3b0-2b32690be83a,23.0,1.0379357910111666,65.0,53.009141791044776,62.62429772912677,51.07169658289053,6083.58506049917
331,9,10,9,10,10,10,8,8,8,8,8,8,8,8,8,14,8,14,8,14,8,14,8,14,8,14,8,14,"Wed, 26 Feb 2025 00:00:00 GMT",249,3a746eac-e663-42aa-871a-0460dd9cbc3d,22.0,1.0081890896868204,70.0,48.30018656716417,69.43141987555579,47.907864765892214,5966.110182551956
563,54,23,53,22,51,22,51,22,51,23,51,23,51,23,56,27,57,26,57,26,58,26,59,25,60,25,64,28,"Wed, 26 Feb 2025 00:00:00 GMT",420,7054de26-31b6-4d27-b26d-78b2e4d33aec,92.0,2.551122054182675,248.0,475.42063432835823,97.21212655952436,186.3574631989424,5549.65643832467
242,0,0,0,0,0,0,50,11,52,11,58,9,60,9,59,9,64,11,65,11,64,11,65,10,64,10,64,10,"Wed, 26 Feb 2025 00:00:00 GMT",30,d45cc5e4-d491-4652-8d30-136a1a0b7192,74.0,0.36102259397563075,165.0,53.997947761194034,457.03510736820425,149.56944153151514,5537.557998204929
248,0,0,0,0,0,0,12,11,13,11,15,10,16,10,15,10,17,13,17,13,17,13,17,13,17,15,17,15,"Wed, 26 Feb 2025 00:00:00 GMT",188,0322f391-9948-4b8d-ae18-a0868dfb00a7,32.0,1.3788811546718305,181.0,88.13824626865672,131.26584505615168,63.92011811172613,5472.612852031347
572,2,18,2,18,2,18,2,18,2,18,2,18,2,18,2,18,2,20,2,20,2,20,2,20,2,20,2,20,"Wed, 26 Feb 2025 00:00:00 GMT",456,aa227885-767c-463c-8850-ae02ee9c09aa,22.0,0.3319594937827278,26.0,14.534701492537316,78.32280891781744,43.78456337221216,5452.623084957928
355,47,10,48,10,49,10,50,10,51,10,52,10,54,10,56,13,60,12,61,12,60,12,62,12,63,12,64,12,"Wed, 26 Feb 2025 00:00:00 GMT",192,f0363606-0274-45eb-b6ef-1faf08425da0,76.0,1.8617860139020188,241.0,274.9282089552239,129.44559589579302,147.6690698621247,5323.32623872115
466,2,8,2,10,2,10,2,10,2,10,2,10,2,10,2,10,2,10,3,10,3,10,3,12,3,12,3,15,"Wed, 26 Feb 2025 00:00:00 GMT",321,89b615ec-298d-4989-b026-b3d475b2de43,18.0,1.1983177771875106,23.0,41.176679104477614,19.193573222273077,34.36206980181882,5230.147610626913
485,20,12,22,9,22,9,23,11,23,11,22,12,22,12,21,15,21,15,24,16,26,15,29,13,30,12,32,13,"Wed, 26 Feb 2025 00:00:00 GMT",355,9253726d-a724-4b9a-a8e8-c01b9a88d965,45.0,1.9337946540179154,148.0,165.01902985074628,76.53346217112299,85.33430863917233,5195.391697970919
197,66,22,61,22,60,22,61,22,62,22,61,24,62,24,65,30,66,30,68,30,67,30,70,30,71,30,72,30,"Wed, 26 Feb 2025 00:00:00 GMT",203,9e15e4c1-57b9-4190-a974-06b807787d03,102.0,4.147779744310187,605.0,797.5235634328358,145.86116845522542,192.27722121138598,5164.57752380838
564,74,24,69,23,66,23,67,22,68,22,69,25,70,25,73,31,74,31,76,31,75,31,78,30,79,30,81,31,"Wed, 26 Feb 2025 00:00:00 GMT",454,8831fd7a-071c-4c60-a8ef-77affff1b22b,112.0,2.31493262640194,468.0,480.22912313432835,202.16571085587245,207.44842318834145,5074.570038853753
552,3,12,3,13,3,13,3,13,3,14,3,14,4,13,4,12,4,12,4,12,3,16,3,16,3,17,3,17,"Wed, 26 Feb 2025 00:00:00 GMT",414,68bd72a6-eced-43f7-9697-17eebec42876,20.0,2.3690091730312863,88.0,85.22873134328358,37.14633147131247,35.976530742693754,4928.2918825607885
329,26,9,26,9,26,9,35,8,36,11,42,8,43,8,45,12,50,13,50,13,50,13,51,12,52,13,52,13,"Wed, 26 Feb 2025 00:00:00 GMT",262,14fe083d-dad9-4840-a76d-22fa5f26780e,65.0,1.129882079600928,157.0,127.92406716417912,138.95255339871582,113.21895397204781,4772.13715372172
174,7,7,7,8,7,9,7,9,7,9,7,9,7,9,7,9,10,10,10,10,9,10,9,10,9,10,11,14,"Wed, 26 Feb 2025 00:00:00 GMT",494,98b0476c-296c-44d8-84d4-e18fd948a3a6,25.0,0.28751933986058686,34.0,11.872014925373133,118.25291480039571,41.29118733762281,4525.061626040856
533,24,15,25,15,23,15,23,15,23,15,23,18,23,18,24,18,24,18,23,17,22,17,22,17,22,17,23,19,"Wed, 26 Feb 2025 00:00:00 GMT",389,b345c8f2-be4e-42c9-b201-26588f3f25d5,42.0,0.678127731138851,37.0,45.61921641791045,54.561992233914424,67.27230626787274,4388.278295360256
559,6,12,6,12,6,12,6,12,6,13,6,13,6,13,6,15,6,15,6,15,6,15,6,15,7,14,7,14,"Wed, 26 Feb 2025 00:00:00 GMT",413,0c28832f-14d4-4b99-a8c4-fb1f6a0117d8,21.0,1.0433430676882534,94.0,32.74253731343284,90.09500605421842,31.382330824300045,4094.23755046315
495,9,10,8,8,9,10,9,10,9,10,9,13,9,13,9,11,9,10,9,13,9,13,9,15,9,15,10,8,"Wed, 26 Feb 2025 00:00:00 GMT",354,0141ee01-0b15-437c-b40c-8269b6cdd544,18.0,2.0274852468918576,64.0,53.59464552238806,31.566197632319266,26.43404957177807,4023.4474234060986
387,27,9,27,9,27,9,35,8,36,11,39,9,40,9,46,10,47,12,47,12,47,12,48,12,48,12,48,12,"Wed, 26 Feb 2025 00:00:00 GMT",261,632e8f03-706c-4380-b4d5-354cbe50882c,60.0,0.43672842927173244,57.0,37.78470149253731,130.5158908364415,86.51761360153559,3950.575963540438
56,0,0,0,0,0,0,48,9,49,10,50,10,51,10,52,11,54,15,54,15,53,15,54,14,56,15,56,15,"Wed, 26 Feb 2025 00:00:00 GMT",263,fbdf79f8-8960-49c7-8383-6c336ee9cd66,71.0,0.6626169059800717,147.0,64.84664179104477,221.84764480552062,97.86445411490156,3776.3632689524043
187,16,12,17,13,17,13,17,13,17,18,18,17,18,16,18,16,19,14,19,14,18,14,19,14,19,14,19,19,"Wed, 26 Feb 2025 00:00:00 GMT",528,4a88c6b4-9eab-4176-9200-ae665661a144,38.0,1.4276973261100656,117.0,68.72555970149254,81.95014297517855,48.13734567167935,3470.6089164873356
359,40,11,42,11,43,11,44,11,45,11,46,12,47,12,52,16,51,16,51,16,51,16,53,14,54,14,55,13,"Wed, 26 Feb 2025 00:00:00 GMT",190,a14ad0d0-9a4a-42af-ac37-9921c1339c5a,68.0,1.2013911590789659,101.0,102.88582089552239,84.06920530148616,85.63890296512481,3450.39899134266
215,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,3,6,3,6,3,6,4,6,4,10,4,10,"Wed, 26 Feb 2025 00:00:00 GMT",530,a072a0fd-f7e5-48e8-80bd-26a4c0a768ec,14.0,1.0159285640114428,56.0,16.46399253731343,55.12198591885369,16.205856514462557,3171.400492067037
498,56,24,52,23,51,23,52,23,53,23,55,25,56,25,60,30,61,30,63,32,62,32,66,31,67,31,70,32,"Wed, 26 Feb 2025 00:00:00 GMT",421,44f6a1a7-122a-4132-ba7a-139b97f42939,102.0,4.2596655948620645,547.0,500.64671641791045,128.41383620812442,117.53192950680962,3156.9145717649644
584,14,11,13,10,13,10,15,12,14,12,13,12,13,12,14,12,17,14,17,14,17,14,17,14,17,18,17,18,"Wed, 26 Feb 2025 00:00:00 GMT",406,6aeae6e6-f134-4b75-bfe9-7afba2883d0d,35.0,0.9446149826154046,52.0,36.92164179104477,55.048883362007345,39.08644524017384,3059.6043240840577
208,8,7,8,7,8,7,8,7,8,7,8,7,9,8,9,8,9,8,10,8,10,8,10,8,10,8,12,10,"Wed, 26 Feb 2025 00:00:00 GMT",538,19a12f4c-256c-4773-923f-2d3ba4da66b2,22.0,0.6829789463679286,43.0,16.357873134328358,62.95948100402411,23.95077215969727,2982.661539190195
530,8,20,8,20,8,20,8,20,8,20,8,20,8,20,8,20,9,18,10,22,10,22,10,22,10,22,10,22,"Wed, 26 Feb 2025 00:00:00 GMT",390,11f9b392-b0b7-4be2-97ce-39808a867581,32.0,1.323861738355103,69.0,46.11735074626865,52.120246398035825,34.83547368290092,2982.4891851798734
497,48,24,44,22,43,22,40,23,41,23,44,25,45,25,47,29,48,30,50,35,49,35,53,35,54,34,57,35,"Wed, 26 Feb 2025 00:00:00 GMT",357,e43993b0-d391-4cfc-b477-614d7fc88c34,92.0,2.4160935555702054,153.0,238.26388059701492,63.32536240050172,98.61533716180287,2936.7283252472566
568,45,18,45,18,45,18,45,18,45,19,45,19,45,19,51,24,52,24,54,24,59,25,62,23,63,23,66,23,"Wed, 26 Feb 2025 00:00:00 GMT",466,39b7f2fe-6893-4b70-8e7e-2f70afa4a3bb,89.0,2.169507439260888,127.0,201.97985074626868,58.53863310248275,93.09940454275629,2865.919795067148
437,6,14,6,14,6,17,6,17,6,17,6,17,6,17,6,17,6,17,6,17,6,17,6,17,4,15,4,15,"Wed, 26 Feb 2025 00:00:00 GMT",298,17db0589-d7e5-4ef5-84b2-c710367c779f,19.0,1.6857806559165815,53.0,33.10098880597015,31.439440127626323,19.635406711896746,2831.3492014270723
198,65,22,59,22,58,22,60,22,61,22,60,24,60,24,61,30,62,30,64,31,63,31,66,28,67,28,68,30,"Wed, 26 Feb 2025 00:00:00 GMT",525,9c27b2ff-ead1-47f3-b9c5-3a38fb9f4c9b,98.0,5.233573228134518,225.0,512.5526865671643,42.99165984540932,97.93551446109434,2737.923244648989
191,25,10,27,11,28,11,28,11,29,11,30,10,31,10,31,10,32,10,32,10,32,10,33,10,33,10,33,10,"Wed, 26 Feb 2025 00:00:00 GMT",503,fe33ebda-f3de-47e2-94be-fb8ba9728d3f,43.0,1.1916943482579814,101.0,46.360914179104476,84.75327599534376,38.90335994869394,2478.710414061417
220,3,10,3,9,3,9,3,9,3,9,3,9,3,9,3,9,2,12,2,12,2,12,2,12,2,12,2,12,"Wed, 26 Feb 2025 00:00:00 GMT",64,b2fec481-e600-4e54-8f9a-f7572bcdd201,14.0,1.1839874600159226,68.0,14.835074626865673,57.43304071741226,12.529756545450377,2452.0071517515416
369,36,13,40,13,41,13,43,11,44,11,45,12,46,11,48,15,48,15,47,16,47,16,49,14,50,14,51,12,"Wed, 26 Feb 2025 00:00:00 GMT",189,a7ffb8e6-f4ea-4a93-9681-a95ea596b395,63.0,2.1774786808771496,140.0,115.86660447761196,64.29454452504861,53.21136114680013,2314.040493446407
409,4,7,4,9,4,9,4,9,4,9,4,13,4,13,4,11,4,11,4,10,4,10,4,7,5,10,4,9,"Wed, 26 Feb 2025 00:00:00 GMT",234,dd190533-e5de-45c7-ad62-ee3002b072eb,13.0,1.6243687212473579,25.0,17.030783582089555,15.390594310879381,10.484555236333017,2209.6006820512152
330,4,9,4,9,4,9,4,9,4,9,4,9,5,9,7,12,7,12,7,12,7,12,8,11,8,11,8,11,"Wed, 26 Feb 2025 00:00:00 GMT",232,671bb11e-fb97-457c-a8e7-7a98b8f105d9,19.0,1.2213717317157256,40.0,18.49514925373134,32.75006205015887,15.142932142166272,2183.5518590001834
569,5,16,4,15,4,15,4,15,4,15,5,16,5,16,4,19,4,19,5,20,5,20,7,17,5,18,8,25,"Wed, 26 Feb 2025 00:00:00 GMT",458,e36ffc8e-c70e-462d-b1bc-80e45c5cd799,33.0,1.6703842153750224,58.0,41.070708955223886,34.72255033670697,24.58758205279316,2041.3102576000963
